,tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,Y
10,5.93011011760085,6.73087337437817,6.24513790053774,0.53328751282593,2.32709159288717,-0.702501235021046,-1.11691962966126,-0.507670728204865,0.23981563293820896,0.563109593653352,0.16446102819351402,0.753701355880644,-0.0284114612679547
11,5.38129925652915,8.01452101703768,8.095174157248799,6.76924769920496,5.50755100504513,-1.9727138542054496,-1.8493325797830096,-1.6855045710566698,0.35997402511258797,0.17356881660015602,0.349143850920014,0.628860423786381,0.0281301999792468
12,1.6167868371141698,2.9392281070342405,0.8197911861547621,4.19180384910867,3.7522819142677,-1.48488454526459,-1.28058145097331,-0.986815918029798,0.8996982493877339,0.8665457963058341,0.303920577803025,0.0776101261113305,-0.0486167008032998
13,8.55159820963844,8.314952223448781,2.54996382964303,9.92680728110744,4.891713735437191,-1.80862626682759,-1.16706123460778,-1.9160262340018201,0.612403529208615,0.280982857520184,0.354342487890125,0.472192077743488,0.0277556924227216
14,1.13210759360397,2.92032402330491,8.95107854465566,7.24858347796639,5.03368055334748,-1.8460795421782896,-1.36277740864708,-1.82482360252211,0.35229199074088796,0.5241728822492521,0.599003855980165,0.6743898683196821,0.0148804322017331
15,7.02136199991397,4.37429363886033,4.77590415834652,8.838425948312759,3.3358574613165497,-0.9623917811869879,-1.4076269527418899,-0.96583872738767,0.7110995082625049,0.625363823866651,0.46833496970202104,0.8951430610058271,0.0725083555585227
16,4.95224090481821,8.08867235232354,8.88331865624976,5.6945572196255005,5.06729577625163,-1.68141419491175,-1.8770612875965904,-1.50882029374329,0.30566202650887203,0.307903841937671,0.8898938927957221,0.879427907898293,0.06561720437985401
17,4.1428304011016,2.43908920766944,1.2904559401573799,9.45644318889404,3.9347959177254803,-1.4692986976664701,-1.7669412588730002,-0.698555961186008,0.8007567455144459,0.840807129209329,0.9178334359361008,0.7939818117141328,-0.006965828148611329
18,9.34612594367674,7.92002984757187,2.33527630767662,3.2691813284238602,4.58117391713639,-1.10675268019072,-1.7470776394274599,-1.7273435975182099,0.836076237689777,0.7132535780905129,0.16151785366833402,0.515983284965043,0.0413744064662021
19,3.9319535918755,9.180889708215801,6.06448032596261,6.2921474261388814,5.363996303027281,-1.69508490733105,-1.88027317816616,-1.78863821753007,0.837263668885188,0.6117806353295839,0.21069228436499104,0.6974653291476559,0.0527814508232104
20,8.67689455715097,5.58332528932482,4.92540189980591,7.356212289672401,2.8282473301209103,-1.39673198846508,-0.9292895575958192,-0.5022257840600101,0.595003445440603,0.983650729391923,0.24557118484325402,0.45415549413451595,0.0624905100491812
21,7.38317662850136,5.25317348290767,0.9245165716965799,0.7448993810359509,3.97610467765583,-1.42921878649353,-1.4249510782833201,-1.1219348128789801,0.425513660036568,0.5611657185336,0.13962734749396302,0.076750679144545,-0.026877869998716
22,4.5418291414944205,1.9698615747301496,8.51319290713967,7.56203555861037,4.3628346880455,-1.62641373668818,-1.76173122208565,-0.974689729271666,0.4097851010660991,0.121397365936366,0.16588790657785402,0.4579821323762801,-0.0162274498868421
23,5.97318647796828,6.04311848916973,5.996044983666098,1.0769395824321502,3.8282181144816203,-0.9895491425065559,-1.07902571955567,-1.7596432524193897,0.350474935760746,0.128154394470496,0.548860907231716,0.503974237784797,-0.0230131339403443
24,7.25334606801501,7.73351662336675,1.6210908105086699,7.89061038035071,3.56724027388785,-1.37785475734639,-1.44953230230508,-0.7398532142363841,0.936087467029674,0.9277223306533008,0.8242216054051229,0.10047172822607303,0.0478606522166885
25,6.19248143447653,2.53387729804416,1.66237974259751,5.1639235448489496,3.4623920899328198,-1.35595374186562,-1.4328456414501598,-0.673592706617038,0.16827702581011195,0.40849481838202295,0.328541483094271,0.253585836609703,-0.0361195580798196
26,5.89569345231323,1.09630195942208,1.3117318530027802,8.77786837292996,4.06916962466488,-1.06313921400319,-1.3744267135030002,-1.6316036971586898,0.867790601577518,0.14183885085967302,0.343262439409361,0.711898597795268,0.0200877563682336
27,0.7270767907193629,6.4255541862818495,6.269093949310711,0.786910858371004,2.9131788668782996,-1.18786613128845,-0.6877345389897349,-1.0375781966001099,0.471442103223066,0.0613288483820634,0.22190502679318694,0.6476167928172409,-0.0463741659831272
28,1.80781872293327,7.020355775121371,6.67692890277124,5.16964822716473,3.672287642913701,-1.18847058920268,-0.819163766617642,-1.66465328709338,0.127657732817716,0.16012743403312502,0.17172401003389398,0.8384035036146751,-0.00863841232830894
29,9.03414663642432,1.07163499989597,5.4783419879778,9.41252491868344,3.4051394760441602,-1.16325253805559,-1.65395445267319,-0.5879324853153779,0.253608875583038,0.7786704801340041,0.287025561205128,0.221631366997265,-0.0332449176389809
30,4.47789615181807,2.1595815183093996,3.5768968996559196,1.79584584373885,2.95177225214577,-1.5403692214962101,-0.882204831202352,-0.529198199447209,0.7025992460830219,0.39786050292263503,0.7850964909484741,0.643629575397432,0.0331769811662184
31,3.43254862102449,0.9440683743616328,3.32477130123085,7.73535636691332,4.13462445340227,-1.49594916077453,-1.3986900330711698,-1.2399852595565701,0.4089737181624261,0.392226079445173,0.330908729781676,0.6559990060591079,-0.0229132907351178
32,4.78071330094865,8.453342557460031,2.75518794596618,4.249789291440391,4.11210459945627,-1.15415757612057,-1.1584030416276299,-1.79954398170807,0.0633621937780536,0.9875073049444708,0.791912254627119,0.292634388226655,0.0212336270954038
33,9.93605035330734,4.40654158307195,6.825482565988691,4.8551365943656,4.14953397785072,-0.9629969820340281,-1.4916451092318601,-1.69489188658483,0.955617589180665,0.787557445555592,0.667851721721907,0.6371856719095179,0.0761082548827678
34,3.69909557555313,7.880690312292732,8.291244214744179,2.3712378861513197,3.3741802473094302,-0.590451860592165,-1.57917098011974,-1.2045574065975302,0.275612627578159,0.0821056082573009,0.6621425740936271,0.0616653437584313,-0.0140024979430028
35,9.85346181120317,7.18102283164953,1.6890837551313098,1.7054919867324099,2.3885839710333197,-0.6767580563750811,-0.5106179684868309,-1.20120794617141,0.9536206118369581,0.6577517757736229,0.788264275069049,0.0826596367877105,0.0213854244017263
36,7.21296752386029,3.81571985705203,8.866207981971801,6.51775706954577,2.79640021715211,-1.6524648424833102,-0.5471513339767701,-0.5967840406920301,0.4179930536231489,0.0585230182504177,0.5782859939865881,0.314434099510369,0.0220062433915864
37,9.65991998277443,5.01211894823856,0.791174717333808,7.4372370970718205,3.88657961208687,-1.6822521868600602,-1.06991433569737,-1.13441308952944,0.354385405266908,0.778998571762109,0.31503449221922997,0.638421100667402,0.0247329005412446
38,2.48220278424179,2.9844034696489503,4.9337854542830994,1.89181260750744,2.62180388675131,-0.9103730433282328,-0.847904196972155,-0.863526646450919,0.31641403965347603,0.598836013407282,0.263953033489761,0.8883161184607421,-0.0193477374266636
39,1.49218872607205,9.79709296741197,2.55281063054377,7.19469647937642,3.8489932542307095,-1.8514937934918,-1.41403610700899,-0.583463353729923,0.7994815154635809,0.6543330898088311,0.32163781636516997,0.268789669713002,-0.0270085576062858
40,8.234219118186541,8.83525617171532,1.5993454487661103,7.62040103067845,3.98096002530882,-1.6546556264116103,-0.600065552451671,-1.7262388464455398,0.8121498868937579,0.14385050950251901,0.980108942415168,0.654095210241171,0.0253997260673886
41,4.86190329969986,6.145345121348151,8.81162194488258,9.24212875448136,3.0051820262254703,-1.5895943500161898,-0.814255047075893,-0.6013326291333879,0.22349814867704398,0.14803372452912,0.6879159288899909,0.903221919938528,0.0528775753010932
42,4.04407080759471,8.737967610255751,0.8965892307998728,8.462014575017099,3.54305483904225,-1.65227421511498,-0.5837744600086011,-1.3070061639186699,0.7775716762586379,0.452660468495566,0.53756751143973,0.7558479440954721,0.0219242217870562
43,4.13059342073561,6.00209632273564,1.6551735824242402,1.54877294012755,2.82288006024715,-1.14775468133548,-1.01536576742633,-0.65975961148534,0.783161160990573,0.7055857183566429,0.364066309517074,0.617826172501391,0.01661997656822
44,3.8665273086385095,2.68584764647898,8.289289748990718,4.76698601133006,3.9614292072820496,-0.7634826803184581,-1.96518518817888,-1.23276133878471,0.7816534180901401,0.832337007060605,0.862932944952751,0.238282381648618,0.040704927797328
45,9.23469681095942,5.4075590016204504,3.7615992333194797,5.17246806484824,2.72816841481646,-0.550407644471922,-1.55388097074348,-0.623879799601063,0.625206959986782,0.08942212451292901,0.0720080936143105,0.172636291845309,-0.0119701230829484
46,8.39404503514825,5.7486923310156905,1.9725284881199598,5.56856696210402,3.3690955438858396,-0.6640445296325601,-1.34931857017755,-1.35573244407573,0.782084076093746,0.367548833137683,0.218638741859193,0.133181990004274,0.0124998181953094
47,4.35222308100356,4.95951535644772,7.1296566981018685,3.80154992894169,4.27731258520936,-1.55141866270006,-1.21690465679324,-1.5089892657160602,0.799212076099723,0.626340694692415,0.7608789617710541,0.5048798714965971,0.074753573664854
48,7.66079579444337,1.30031678689623,7.6464417415921,6.77835512610903,3.6613034513750398,-1.3153700087398201,-1.82601140335732,-0.5199220392778979,0.548837056734045,0.17985514026841606,0.528381542993687,0.722353092914923,0.0457268021853065
49,9.81812809445219,0.511597142503376,8.58898740322161,5.2600722628841385,3.39563623384181,-1.10785702494299,-1.47867690854887,-0.8091023003499491,0.931287341264425,0.5999625283753229,0.29164331603908,0.38429463989664203,0.011188710435716998
50,0.50401426172707,1.14209406597184,6.651426529157058,4.52722749641616,4.32815601000258,-1.74832297856129,-1.8235575705538896,-0.7562754608873979,0.12938773137336698,0.2252954771907289,0.312797029970689,0.658453830919069,-0.0188099067708789
51,6.58774307635393,8.55277522544775,6.7169607370914814,7.91740903888713,3.88869663060639,-1.41624379248756,-0.752603758202831,-1.719849079916,0.5439173381807489,0.58477645014912,0.9708927791901252,0.7271722294083941,0.0890725718740916
52,9.28575403724697,1.05225476913985,3.34455486119043,8.791040784468981,3.4246440920474397,-0.9897383548146459,-0.693916183530761,-1.74098955370203,0.890949250363854,0.179388964941195,0.704158376806418,0.706239051096461,0.0416851645426719
53,5.15020757152322,6.97037738335149,9.90406212069881,1.08482815456977,4.27491405755306,-1.56208863399057,-1.07971978081579,-1.6331056427467001,0.690585361395691,0.6823933579425401,0.808117505104733,0.48122908086688304,0.0416894264810565
54,6.7452143531312405,3.12712312110038,3.92716530235617,7.7579885065924,3.4084593810428,-0.8462312232815892,-0.688376810929726,-1.87385134683148,0.757866706937889,0.8322857709625341,0.379493541632433,0.2426689074942989,0.0354861064637626
55,4.72979765981223,8.43474066862767,2.20728055471667,9.00113592863475,4.20886467905513,-1.89461633145834,-0.984437481844262,-1.32981086575253,0.529685304742925,0.396811506515681,0.5808408918186,0.9790857876483199,0.0413554488546848
56,9.97041327098946,5.968581820695079,2.3426231160554503,3.08351606695568,3.7721082352117503,-1.5460625389967702,-0.9647704689012142,-1.26127522731377,0.42714183276022905,0.972374602542913,0.38736759983562,0.9038357730383508,0.0344256495753535
57,2.9180495394637203,1.4927887077576398,8.634376146312789,3.28980577215442,3.92882230759231,-1.58076853335913,-0.735708919376391,-1.61234485485679,0.31582560149954697,0.8178724517841091,0.762099199028712,0.278032880929962,-0.028759808160054
58,4.9852500460704015,5.31630680036639,2.6232298392380096,6.907925609648711,3.540058784429009,-0.542270283731166,-1.849743002933,-1.1480454977648402,0.955231715889807,0.16137443527762899,0.318092070723203,0.953996746130716,0.0602670017637434
59,7.47637125590862,5.7114067177601395,7.3825527964152515,9.37752221709867,2.8441250066795294,-1.05923268002095,-0.69367963824037,-1.09121268841821,0.171155693889289,0.5114839602767279,0.8353348172940759,0.519006781664151,0.0558671054278855
60,3.9898504245832997,9.54598877757237,1.2191374458245001,7.3544582501001,3.9651008976072206,-0.58725894994745,-1.5457045699638399,-1.83213737769593,0.4429278703603429,0.612155473810246,0.304396707586088,0.19983742515620892,-0.009185226527133229
61,4.5576170075462095,4.31132651185223,5.61384363144016,9.259616927209919,3.8520701984454195,-1.0632671583054,-0.9508334026578459,-1.83796963748217,0.9751592837318572,0.957579040152995,0.38614632534559795,0.515684664548405,0.0721567593176422
62,4.61453704872731,1.45148563498077,1.4426375147345099,5.04185482899795,4.48207507240365,-1.69426017939062,-1.31165762718103,-1.4761572658320001,0.6291632888972951,0.19814957487738505,0.14845410451375401,0.386783996372773,-0.0210290238771075
63,5.3414059578775195,7.43879122360026,7.63658719677568,3.31298499437135,4.366831072464779,-1.87613827333384,-1.1148464887743101,-1.3758463103566299,0.37884609450430395,0.8964043401930321,0.478029595147583,0.734624620829408,0.0596550269561902
64,9.64539209639471,7.90323549366794,8.773078479780281,5.9836444429789015,3.87287537855291,-1.7795638734185701,-1.2995633626848302,-0.793748142449511,0.944564444776316,0.658796398004032,0.10906883259678801,0.479167882785335,0.0623699284198324
65,9.85505319049754,5.029480796365911,4.65997948461133,8.81389322046684,4.77839383969292,-1.96336325122091,-1.50983210712265,-1.30519848134936,0.18980207070162602,0.9121711117927608,0.9943934006221452,0.674176650339658,0.0707315534448944
66,6.12684573366283,2.46205132985709,5.593130636704769,1.74164108673596,3.65401968565512,-1.2748200706604398,-1.2878289663117701,-1.09137064868291,0.5686037931193921,0.5750001262952249,0.293682647594772,0.696036275621578,-0.00922512969246852
67,6.512506176917241,1.07005166530377,3.4218399507649098,7.39013513652751,3.74277417880024,-1.5059986175756601,-1.17524598291829,-1.0615295783062901,0.8036099513288308,0.633888460939393,0.745796032019269,0.780903286364843,0.0435536567876854
68,4.77900506510407,6.96474261608614,5.5673134308132015,5.551937878322411,2.98653539631521,-1.4049312196003705,-0.573671433478384,-1.00793274323646,0.380299484792562,0.187899833853611,0.45785690006524704,0.376601651037559,0.0107949107472528
69,5.95226605967979,3.264561073361,7.97357751207028,9.43979756154534,3.96362544630552,-1.28940554815296,-1.42742495234999,-1.2467949458025702,0.120052100358248,0.0991265443492855,0.14588500953068698,0.13876529897061202,-0.047818061745042995
70,4.02051982507196,0.9707334547653328,3.6117175883145203,3.0773681648262103,3.49562710309307,-0.8194455237917251,-0.965343588558235,-1.7108379907431102,0.566963433139125,0.73808710172383,0.9198924945385848,0.43535755262601294,0.0270170029925942
71,8.89223408780115,2.7704270708939998,4.12792547868637,8.72957468059645,4.8531230867641195,-1.83071609827222,-1.6777746599414598,-1.34463232855044,0.196656892497656,0.213010072691316,0.722704467285586,0.7992467789978629,0.0261186227276191
72,8.13733995722737,6.541855550699379,0.9525496054529908,7.27339484992157,3.60069679945138,-1.19845597058807,-0.6741481037213929,-1.7280927251419198,0.45914262504641995,0.92564992796286,0.0687466751778836,0.35238939350792103,0.0421553199785747
73,9.39514172807625,2.29623146232842,7.447199022288151,3.30494781213965,3.6822065290089796,-1.0588921394049,-1.34778687565621,-1.2755275139478701,0.63043878665991,0.348798336459816,0.0593324468502379,0.829695887044428,-0.0142250257674039
74,2.9360387471148597,3.84992606003302,0.637752898140065,9.265647001861,3.4604671198218,-1.52500460288171,-1.38395502183858,-0.551507495101506,0.745966779826792,0.9033236195827501,0.0813262773435086,0.737205263915008,0.0113206563615662
75,6.871649547690611,8.82891108424875,0.8135693973597721,2.22966583067146,3.83904038481463,-1.79678793861759,-0.808431924290606,-1.23382052190643,0.976099430208299,0.548752397274199,0.31301259430943396,0.102243005441771,0.0232700379583279
76,9.20591116897103,8.750652796313139,1.22716366606805,9.28468002970167,4.462871152584,-1.74876040404412,-0.7380035672652191,-1.97610718127466,0.104626291134084,0.5842131637333431,0.213716215511055,0.738963692016469,0.028232259145282
77,4.61926951420447,2.94415393355754,9.971022902672019,1.68178884195779,3.7439682057358996,-1.13430772115339,-1.1813126945846102,-1.4283477899978998,0.36721529065364794,0.0969923660876893,0.9171057714225841,0.523630290638478,-0.00036155667143395696
78,9.031281583433618,5.501054366192419,4.79672076876771,1.10835474900228,5.043380657212321,-1.84188562717435,-1.4824446274543601,-1.7190504025836102,0.8803371034102379,0.337439985722041,0.5869559372194301,0.8228641027967891,0.0117036646279851
79,2.3792987071652902,1.5419260918559,7.172145907313781,1.8281339006869701,3.69993175799375,-0.863773026641912,-1.57640921963144,-1.2597495117203998,0.8793880128017529,0.971654500432187,0.71559874958763,0.9611358805139641,-0.0175949106723175
80,2.85567680558354,9.972660785926198,4.777248278536192,7.90243973991915,3.99686774083732,-1.1754751072221599,-1.2761138826998,-1.54527875091536,0.8416820286678129,0.630221773673979,0.22085685758122,0.825760025859963,0.0400340600427072
81,9.2806782117252,8.86156308336607,4.59996343160894,8.22810544441713,4.72782859096628,-1.2708102384742,-1.46110466002421,-1.9959136924678704,0.902333802968486,0.22785551415442296,0.9519895088364441,0.8237387813397721,0.078189335512503
82,9.652791273668589,8.389754853467739,5.1229971657535325,0.8895024985763129,3.28214904209759,-0.586541743780987,-1.42411633649979,-1.27149096181681,0.8666313014396251,0.660594780501395,0.945602308237813,0.988647555358459,0.0348603889106645
83,1.5570284604658402,8.97572500860893,9.89806791513863,7.3034892620031,4.10377349270998,-0.6713352057254761,-1.8473248039521504,-1.5851134830323503,0.890360085469101,0.0616308958481171,0.684872433584912,0.48886690740937705,-0.0026335453192780607
84,9.80031816256616,3.3720192414235197,5.05658223732158,6.08954586235986,4.08755294039729,-0.7497880687742611,-1.5024443431566499,-1.8353205284663798,0.280766778887248,0.35124211933517896,0.450951085453555,0.809877268810547,0.0307947425175272
85,1.04768726368983,7.95768026070142,9.28693887580779,6.7066072180612695,4.27535034659752,-1.08278990540222,-1.8391804216191998,-1.3533800195761,0.417331501177105,0.811116288209158,0.834101695623937,0.7586166376042521,0.0623285733721631
86,8.38048919924222,4.630276730429889,2.33436479514162,4.93413705944159,2.4269910603824902,-0.6653808592454301,-0.952139297234337,-0.809470903902722,0.560679696287344,0.153218781333792,0.3687677079330999,0.22605963359343398,-0.0191240120844613
87,7.344367893861259,8.52559063908636,6.8035209815106,2.91551093747425,3.0282116453851198,-1.01834074565272,-0.754596535672725,-1.25527436405967,0.763529284958552,0.9100022076363701,0.9758138382496128,0.14697073430873495,0.0841625669308457
88,3.33338015810951,6.116513110093268,9.38111268302653,9.239545297656367,3.1347411182921405,-1.3727583710865603,-0.8957396003986241,-0.8662431468069549,0.22501014338844602,0.0785711289227835,0.486136618560539,0.260963602125446,-0.00670338034355134
89,9.99304591989077,3.08105337498987,3.46221094050944,4.39252736913061,3.9462152636680097,-1.40302545231262,-1.4502862413873898,-1.092903569968,0.514883703002034,0.420768501676216,0.89652747795342,0.0538994862416992,-0.0197391507004586
90,5.477516938765709,2.01907796484469,8.53565189524376,4.6047434415717,2.69979531808976,-0.6961324966818211,-0.6464682785146171,-1.35719454289332,0.2412456985068389,0.889474859976753,0.19099078145602905,0.8667294132147729,0.00620874888399157
91,0.6301155365125971,1.49136670068719,3.4567958275119306,5.00620829651686,4.5588079314613,-1.97331706514537,-1.98816260456503,-0.597328261750902,0.30436077473829,0.296415150947323,0.22200738868147799,0.177922477075423,-0.0527711399835311
92,7.158135734757191,6.869981127417389,2.78939963919226,5.599287997307769,3.2654499072398697,-1.98492830461384,-0.7033132062339219,-0.577208396392106,0.8639898323854591,0.45587337759922997,0.8939173971325741,0.626653451115388,0.0681265857035239
93,0.867087833116122,2.80053402861336,9.072752427599447,5.53638845811707,4.228688710417471,-1.2351360687613702,-1.0378119483406198,-1.95574069331548,0.752231120026072,0.623179662534828,0.608407919176042,0.36398472319265096,-0.0200850573678023
94,9.579291854455947,3.62083847983988,6.8019592687287,7.496281509174629,3.66952049161132,-1.19795947589416,-1.4652332196625901,-1.00632779605457,0.724927435941665,0.716153198168173,0.945275044956672,0.653022873336571,0.0800542656853086
95,9.4559780142796,4.62590536981617,7.236908718253139,1.6432266175368702,4.52854387620333,-1.8681031602651799,-1.95429313277266,-0.706147583165485,0.631937419276946,0.671989467035179,0.858868723784579,0.600090676156323,0.0446428528394682
96,6.84901001651464,3.4819266665050796,2.61148581656502,1.83995833042059,4.48307538836233,-1.8965783180904,-1.8832036361230904,-0.703293434148841,0.22624746070499305,0.7078025161995269,0.562513652994843,0.8059629372032601,-0.00568406214113936
97,1.22815038600069,2.09597394776229,3.7772834561005197,8.228702023949861,3.9779447979375,-1.40504245667947,-1.44871669001376,-1.12418565124427,0.9343111971274468,0.281120871509849,0.380577327890682,0.15862594419085502,-0.0106058716855317
98,4.91395487589021,8.077515485273429,5.16108893737821,6.17408108977104,3.64199400149903,-1.06198091469134,-1.7302133122949601,-0.8497997745127299,0.353255606409636,0.31332980796637,0.534617030677572,0.364861544982146,0.0225644574280597
99,4.91356156118192,6.257176776728281,1.2176961540126499,2.27478728490361,3.11987936631607,-1.33991581877595,-1.01314841999285,-0.766815127547272,0.37258691308502295,0.6990705335748281,0.22243865458425105,0.73210576398745,0.000146045271460785
100,4.49956953416833,4.825975088323919,0.563290827236278,0.7664067066877609,4.5320316508726295,-1.6384152163678998,-1.8758409598653,-1.01777547463943,0.442322846737483,0.129092063733645,0.35099373747212204,0.6336419129927061,-0.0344467633539024
101,2.5706331478792404,5.4400818426206525,4.47663072592374,9.52587175328126,4.72769067549695,-1.75224135633634,-1.1289169165627,-1.84653240259791,0.7126956998629759,0.722592222482968,0.14030250028660998,0.7354666909581641,0.0251059802782912
102,6.78657744067814,2.36599730655669,7.785377760397449,5.46056745295277,2.85496984163486,-1.06802264727618,-1.06801397344009,-0.7189332209185929,0.33982790274781605,0.21855617868838395,0.950419335377469,0.686398782125172,0.0540469917935722
103,1.83564488940928,3.86490823461957,6.6032767777294,2.67376469998859,3.90883663626222,-1.28652198933235,-0.873916301445907,-1.74839834548396,0.9898185093533359,0.19211929387227492,0.5467169101387029,0.270880485502263,-0.0307102277580139
104,1.95785340418194,4.10711058621468,8.16761568788729,5.00763636395751,3.08517687336537,-1.11657644693169,-1.0295960220149498,-0.9390044044187288,0.6295393117439899,0.9845192467930279,0.897430453751615,0.12084080036832999,0.0340220854748345
105,9.41680588144908,0.505371509904135,3.1128042623732597,6.07620079518169,3.3329140476223498,-1.36157862834461,-1.18983417776787,-0.781501241509873,0.5301583901006021,0.968673111903167,0.45611844060796797,0.415227141396954,-0.0387264713954843
106,1.5306760102238601,1.7013970719039,1.28130901707505,9.89695426696708,2.93153602347239,-0.54981155609847,-1.59523761077183,-0.786486856602086,0.742527862820048,0.12300934074943302,0.770045182277755,0.849518873375937,-0.0451637101273005
107,2.9572390014219803,7.98937459291486,3.8034504848481,3.53837719183596,4.56132593911753,-1.55862522221361,-1.6204634748500901,-1.38223724205383,0.701205085498666,0.6468160151744661,0.280255092490107,0.850290271456535,0.0310265038384077
108,3.37862935875776,4.32927626648619,3.97864696272702,4.49647486295811,3.5909017760308397,-1.59570168372145,-0.637056714840676,-1.35814337746871,0.496961751442979,0.13669381375232198,0.197503729024183,0.9587645540744192,0.0187204084950892
109,7.98369659763934,5.01392464914408,8.832001078076141,1.0964136187023499,4.04337985653615,-1.23944097347135,-1.7798787261077902,-1.02406015695701,0.7985666425597909,0.468871748876303,0.647609008091347,0.953867816023116,0.0249806946170817
110,5.27640202251348,5.930143752748081,3.8247474786643396,2.93577003027309,4.12440021992325,-1.26099597170262,-1.40377292378932,-1.45963132443131,0.6938140835600061,0.625105850279447,0.41277133491834,0.646784067499338,0.0541237844802887
111,4.8930770059678705,2.6410690452994503,5.86670213271737,6.6663533448203385,3.15749330343538,-1.0654097272002299,-1.52831945200345,-0.563764124231704,0.442707998150514,0.463236291703755,0.0744111161704513,0.0825826096576022,-0.0389054960204442
112,6.84363956742375,6.25808062323177,9.244689526860867,7.9463470180561195,4.24407629472715,-1.03600467764011,-1.99903407510141,-1.2090375419856298,0.39420922258602,0.697320960814769,0.8764444698030749,0.345546593734967,0.0677263752183439
113,6.809078445772281,3.99566482242388,7.92777936326439,2.5863149763795,2.8654125988450896,-0.8317563747782379,-0.9755705416050741,-1.05808568246178,0.469396188603992,0.500461854119007,0.702845254890119,0.8586612728265209,0.0394692863853469
114,8.14787763615608,6.15977531931127,7.179484537206191,2.33209282739094,3.20027273827073,-0.5293858015115139,-1.1497866646887,-1.52110027207052,0.230438309598862,0.413463229865706,0.518902292236981,0.6438773729855141,0.0108890280482732
115,6.56403736090198,7.91450545041171,8.44108380221822,4.62848671606771,4.181066687196741,-0.6710497090976569,-1.9279562931203704,-1.5820606849787098,0.66010163375826,0.38195801145895003,0.7959725386333092,0.932077894749767,0.0789804348213609
116,6.06160137835037,9.76426957208551,1.6703019440980402,2.42632592787256,4.78121801572336,-1.2950728516997099,-1.84667855830892,-1.63946660571473,0.501965648446954,0.691036827880309,0.345429225404519,0.8720481538610959,-0.00296445639577243
117,2.3831038731425,7.6352199623643315,3.94188492119182,3.45833956149673,4.169243228914181,-0.6609726762243311,-1.91474001863759,-1.5935305340522599,0.515184987793101,0.342665553153532,0.39960994086027707,0.506888348598594,-0.016214054402581998
118,1.99984460233124,1.8750412011775401,0.8446460442245699,9.99744826556684,4.7437231091334695,-1.81112939731253,-1.24322449000372,-1.6893692218172198,0.934755876283703,0.502539526991786,0.6308825635410561,0.651629028408565,-0.0344140020867504
119,4.0456439643699,2.39266354979711,1.20519140449029,5.7783213612224005,3.7773220740755997,-1.11595213656198,-1.6844193568372199,-0.9769505806764008,0.331046124656072,0.292930724700887,0.336296342877189,0.939050105537453,0.0017466725788194
120,8.94042854428457,7.35265524912951,8.2244993041892,8.34826174314428,2.4013564948045,-0.761918315561244,-0.529845060470735,-1.1095931187725199,0.674893038038756,0.29882275464829805,0.7108199040316411,0.8772791261593861,0.0800366317135905
